year,province,bank_type_bfi,outlet_num,outlet_employees,outlet_assets,corporate_ins_num,outlet_pert
2010,陕西省,城市商业银行,189,4070,1513,2,0.0506
2010,陕西省,城市信用社,0,0,0,0,0
2010,陕西省,小型农村金融机构,2918,20056,3006,108,0.7812
2010,陕西省,财务公司,4,192,252,1,0.0011
2010,甘肃省,政策性银行,43,1458,1133.9,0,0.0168
2010,甘肃省,外资银行,0,0,0,0,0
2010,甘肃省,三类新型农村金融机构,16,248,20,12,0.0063
2010,甘肃省,合计,4244,53137,8581.8,164,1.6578
2010,甘肃省,大型商业银行,1409,28610,4627.9,0,0.5504
2010,甘肃省,股份制商业银行,21,938,503.2,0,0.0082
2010,甘肃省,邮政储蓄银行,543,4473,286.7,0,0.2121
2010,甘肃省,城市商业银行,123,2463,641.6,3,0.048
2010,甘肃省,城市信用社,0,0,0,0,0
2010,甘肃省,小型农村金融机构,2087,14885,1342.8,147,0.8152
2010,甘肃省,财务公司,2,62,25.7,2,0.0008
2010,青海省,政策性银行,19,516,689,0,0.0337
2010,青海省,外资银行,0,0,0,0,0
2010,青海省,三类新型农村金融机构,3,41,3,3,0.0053
2010,青海省,合计,963,13066,3323,35,1.7105
2010,青海省,大型商业银行,398,8866,1922,0,0.7069
2010,青海省,股份制商业银行,0,0,0,0,0
2010,青海省,邮政储蓄银行,155,690,104,0,0.2753
2010,青海省,城市商业银行,51,744,226,1,0.0906
2010,青海省,城市信用社,0,0,0,0,0
2010,青海省,小型农村金融机构,337,2209,379,31,0.5986
2010,青海省,财务公司,0,0,0,0,0
2010,宁夏回族自治区,政策性银行,15,433,573,,0.0237
2010,宁夏回族自治区,三类新型农村金融机构,4,159,11,3,0.0063
2010,宁夏回族自治区,合计,1095,18690,3362,25,1.73
2010,宁夏回族自治区,大型商业银行,465,9819,1523,,0.7346
2010,宁夏回族自治区,股份制商业银行,1,76,38,,0.0016
2010,宁夏回族自治区,邮政储蓄银行,185,830,97,,0.2923
2010,宁夏回族自治区,城市商业银行,54,2239,579,2,0.0853
2010,宁夏回族自治区,小型农村金融机构,371,5134,541,20,0.5861
2010,新疆维吾尔自治区,政策性银行,92,2220,1588,0,0.0421
2010,新疆维吾尔自治区,外资银行,1,64,17,0,0.0005
2010,新疆维吾尔自治区,三类新型农村金融机构,5,121,11,5,0.0023
2010,新疆维吾尔自治区,合计,3298,48353,11160,94,1.5093
2010,新疆维吾尔自治区,大型商业银行,1388,29013,5608,0,0.6352
2010,新疆维吾尔自治区,股份制商业银行,33,1172,819,0,0.0151
2010,新疆维吾尔自治区,邮政储蓄银行,624,2334,433,0,0.2856
2010,新疆维吾尔自治区,城市商业银行,143,2719,1335,5,0.0654
2010,新疆维吾尔自治区,城市信用社,0,0,0,0,0
2010,新疆维吾尔自治区,小型农村金融机构,1011,10698,1342,84,0.4627
2010,新疆维吾尔自治区,财务公司,1,12,7,0,0.0005
2011,北京市,政策性银行,17,744,11134,,0.0084
2011,北京市,外资银行,94,4510,2911,7,0.0466
2011,北京市,三类新型农村金融机构,8,318,46,8,0.004
2011,北京市,合计,3672,91127,112167,62,1.8191
2011,北京市,大型商业银行,1662,47340,53116,,0.8233
2011,北京市,股份制商业银行,416,16551,22942,,0.2061
2011,北京市,邮政储蓄银行,532,1927,1238,,0.2635
2011,北京市,城市商业银行,205,9413,11395,1,0.1016
2011,北京市,小型农村金融机构,693,7008,3771,1,0.3433
2011,北京市,财务公司,33,1488,4569,33,0.0163
2011,北京市,信托公司,3,287,62,3,0.0015
2011,天津市,政策性银行,12,387,1865,0,0.0089
2011,天津市,外资银行,46,2010,779,3,0.0339
2011,天津市,三类新型农村金融机构,6,166,43,5,0.0044
2011,天津市,合计,2687,54126,28108,20,1.983
2011,天津市,大型商业银行,1102,26926,9305,0,0.8133
2011,天津市,股份制商业银行,265,8987,8076,1,0.1956
2011,天津市,邮政储蓄银行,400,2214,642,0,0.2952
2011,天津市,城市商业银行,260,5553,3530,1,0.1919
2011,天津市,城市信用社,0,0,0,0,0
2011,天津市,小型农村金融机构,587,7226,1957,2,0.4332
2011,天津市,财务公司,4,88,143,3,0.003
2011,天津市,信托公司,2,242,40,2,0.0015
2011,河北省,政策性银行,164,3589,2249,0,0.0227
2011,河北省,外资银行,1,45,11,0,0.0001
2011,河北省,三类新型农村金融机构,22,480,25,22,0.003
2011,河北省,合计,9985,151765,35531,196,1.379
2011,河北省,大型商业银行,3107,73885,18094,0,0.4291
2011,河北省,股份制商业银行,104,4196,2742,0,0.0144
2011,河北省,邮政储蓄银行,1367,8149,1888,0,0.1888
2011,河北省,城市商业银行,401,10229,3409,11,0.0554
2011,河北省,城市信用社,0,0,0,0,0
2011,河北省,小型农村金融机构,4814,50938,6972,158,0.6649
2011,河北省,财务公司,3,84,76,3,0.0004
2011,河北省,信托公司,1,90,25,1,0.0001
2011,山西省,政策性银行,84,1986,1711.9,0,0.0234
2011,山西省,外资银行,1,30,12.2,0,0.0003
2011,山西省,三类新型农村金融机构,21,501,68.1,21,0.0058
2011,山西省,合计,6212,105529,25055.8,147,1.7289
2011,山西省,大型商业银行,1656,46854,10762.3,0,0.4609
2011,山西省,股份制商业银行,102,4012,3427.3,0,0.0284
2011,山西省,邮政储蓄银行,1191,11754,1680.1,0,0.3315
2011,山西省,城市商业银行,180,5000,1506,6,0.0501
2011,山西省,小型农村金融机构,2967,34778,5421.4,114,0.8258
2011,山西省,财务公司,4,154,434.2,4,0.0011
2011,山西省,信托公司,1,170,15.2,1,0.0003
2011,内蒙古自治区,政策性银行,85,2054,1986,0,0.0343
2011,内蒙古自治区,外资银行,1,28,8,0,0.0004
2011,内蒙古自治区,三类新型农村金融机构,58,1461,108,44,0.0234
2011,内蒙古自治区,合计,4688,85104,16304,144,1.889
2011,内蒙古自治区,大型商业银行,1593,40076,6847,0,0.6419
2011,内蒙古自治区,股份制商业银行,44,1810,1486,0,0.0177
2011,内蒙古自治区,邮政储蓄银行,387,3498,506,0,0.1559
2011,内蒙古自治区,城市商业银行,240,8839,2730,4,0.0967
2011,内蒙古自治区,城市信用社,0,0,0,0,0
2011,内蒙古自治区,小型农村金融机构,2276,27061,2578,93,0.9171
2011,内蒙古自治区,财务公司,2,34,31,1,0.0008
2011,内蒙古自治区,信托公司,2,243,24,2,0.0008
2011,中国,政策性银行,,61015,,3,
2011,中国,外资银行,,42269,,40,
2011,中国,合计,,3197913,,3800,
2011,中国,股份制商业银行,,278053,,12,
2011,中国,城市商业银行,,223238,,144,
2011,中国,农村合作银行,,70115,,190,
2011,中国,农村商业银行,,155476,,212,
2011,中国,农村信用社,,533999,,2265,
2011,中国,信托公司,,8944,,66,
2011,辽宁省,政策性银行,81,2361,4070,0,0.0185
2011,辽宁省,外资银行,36,1298,397,0,0.0082
2011,辽宁省,三类新型农村金融机构,82,1411,210,56,0.0187
2011,辽宁省,合计,8737,155134,42321,160,1.9934
2011,辽宁省,大型商业银行,3120,73406,15190,0,0.7118
2011,辽宁省,股份制商业银行,356,11416,6789,0,0.0812
2011,辽宁省,邮政储蓄银行,1621,16079,1819,0,0.3698
2011,辽宁省,城市商业银行,963,21081,8067,15,0.2197
2011,辽宁省,小型农村金融机构,2474,27905,5505,87,0.5645
2011,辽宁省,财务公司,4,177,274,2,0.0009
2011,吉林省,政策性银行,49,1797,2203,0,0.0178
2011,吉林省,外资银行,0,22,5,0,0
2011,吉林省,三类新型农村金融机构,0,966,84,25,0
2011,吉林省,合计,4533,85789,14983,84,1.6487
2011,吉林省,大型商业银行,1499,43864,6172,0,0.5452
2011,吉林省,股份制商业银行,36,1727,1317,0,0.0131
2011,吉林省,邮政储蓄银行,1056,8139,902,0,0.3841
2011,吉林省,城市商业银行,340,7191,1900,1,0.1237
2011,吉林省,城市信用社,0,0,0,0,0
2011,吉林省,小型农村金融机构,1553,21459,2063,55,0.5648
2011,吉林省,财务公司,0,460,309,2,0
2011,吉林省,信托公司,0,164,28,1,0
2011,黑龙江省,政策性银行,90,2617,2663,0,0.0235
2011,黑龙江省,外资银行,5,92,16,0,0.0013
2011,黑龙江省,三类新型农村金融机构,31,528,46,22,0.0081
2011,黑龙江省,合计,6154,109232,19225,108,1.6051
2011,黑龙江省,大型商业银行,2045,56058,8400,0,0.5334
2011,黑龙江省,股份制商业银行,76,2544,1355,0,0.0198
2011,黑龙江省,邮政储蓄银行,1624,14000,1630,0,0.4236
2011,黑龙江省,城市商业银行,329,10172,3057,2,0.0858
2011,黑龙江省,城市信用社,0,0,0,0,0
2011,黑龙江省,小型农村金融机构,1950,23108,1961,81,0.5086
2011,黑龙江省,财务公司,3,79,55,2,0.0008
2011,黑龙江省,信托公司,1,34,42,1,0.0003
2011,上海市,政策性银行,14,504,2781,0,0.006
2011,上海市,外资银行,201,17654,10020,20,0.0856
2011,上海市,三类新型农村金融机构,8,,83,8,0.0034
2011,上海市,合计,3417,101572,85961,60,1.4556
2011,上海市,大型商业银行,1510,41893,29905,0,0.6432
2011,上海市,股份制商业银行,571,21469,28516,2,0.2432
2011,上海市,邮政储蓄银行,456,2731,1113,0,0.1943
2011,上海市,城市商业银行,284,9976,7449,1,0.121
2011,上海市,小型农村金融机构,345,5358,3153,1,0.147
2011,上海市,财务公司,14,964,1779,14,0.006
2011,上海市,信托公司,7,746,181,7,0.003
2011,江苏省,政策性银行,93,2165,3442,0,0.0118
2011,江苏省,外资银行,52,1571,564,1,0.0066
2011,江苏省,三类新型农村金融机构,47,1011,219,38,0.006
2011,江苏省,合计,11711,193101,81863,116,1.4826
2011,江苏省,大型商业银行,4641,96267,39731,0,0.5876
2011,江苏省,股份制商业银行,768,27527,14101,0,0.0972
2011,江苏省,邮政储蓄银行,2442,7814,3156,0,0.3092
2011,江苏省,城市商业银行,674,17324,8994,4,0.0853
2011,江苏省,城市信用社,0,0,0,0,0
2011,江苏省,小型农村金融机构,2982,38910,11247,62,0.3775
2011,江苏省,财务公司,7,177,215,6,0.0009
2011,江苏省,信托公司,4,242,92,4,0.0005
2011,浙江省,政策性银行,60,2032,3286,0,0.011
2011,浙江省,外资银行,27,969,346,2,0.0049
2011,浙江省,三类新型农村金融机构,76,1841,321,53,0.0139
2011,浙江省,合计,10940,199352,75545,158,2.0026
2011,浙江省,大型商业银行,3806,91565,33453,0,0.6967
2011,浙江省,股份制商业银行,568,24348,15317,1,0.104
2011,浙江省,邮政储蓄银行,1669,6853,1782,0,0.3055
2011,浙江省,城市商业银行,638,26114,9340,11,0.1168
2011,浙江省,城市信用社,8,289,30,1,0.0015
2011,浙江省,小型农村金融机构,4078,44638,10925,82,0.7465
2011,浙江省,财务公司,3,115,227,3,0.0005
2011,浙江省,信托公司,4,445,88,4,0.0007
2011,安徽省,政策性银行,90,2337,2683,0,0.0151
2011,安徽省,外资银行,2,77,33,0,0.0003
2011,安徽省,三类新型农村金融机构,325,3875,290,325,0.0545
2011,安徽省,合计,7690,102144,24663,415,1.2885
2011,安徽省,大型商业银行,2243,44169,10749,0,0.3758
2011,安徽省,股份制商业银行,99,3809,2366,0,0.0166
2011,安徽省,邮政储蓄银行,1700,12415,1686,0,0.2849
2011,安徽省,城市商业银行,194,5177,2563,1,0.0325
2011,安徽省,小型农村金融机构,3031,29850,4072,83,0.5079
2011,安徽省,财务公司,3,110,148,3,0.0005
2011,安徽省,信托公司,1,122,34,1,0.0002
2011,福建省,政策性银行,40,1176,2204,0,0.0108
2011,福建省,外资银行,36,1319,789,2,0.0097
2011,福建省,三类新型农村金融机构,7,189,21,5,0.0019
2011,福建省,合计,5495,99705,33788,83,1.4772
2011,福建省,大型商业银行,2113,53638,11988,0,0.568
2011,福建省,股份制商业银行,339,15901,13172,1,0.0911
2011,福建省,邮政储蓄银行,971,4980,1021,0,0.261
2011,福建省,城市商业银行,133,4740,1857,3,0.0358
2011,福建省,小型农村金融机构,1852,17428,2638,68,0.4978
2011,福建省,财务公司,2,36,49,2,0.0005
2011,福建省,信托公司,2,298,49,2,0.0005
2011,江西省,政策性银行,96,2213,1554,0,0.0214
2011,江西省,外资银行,3,96,21,0,0.0007
2011,江西省,三类新型农村金融机构,32,629,56,19,0.0071
2011,江西省,合计,6285,84729,17843,118,1.4003
2011,江西省,大型商业银行,1825,39865,7823,0,0.4066
2011,江西省,股份制商业银行,137,2439,1667,0,0.0305
2011,江西省,邮政储蓄银行,1414,11246,1300,0,0.315
2011,江西省,城市商业银行,243,6033,2269,5,0.0541
2011,江西省,小型农村金融机构,2533,22111,3000,92,0.5643
2011,江西省,财务公司,2,97,153,2,0.0004
2011,山东省,政策性银行,128,3773,5167,0,0.0133
2011,山东省,外资银行,29,854,283,0,0.003
2011,山东省,三类新型农村金融机构,36,856,117,31,0.0037
2011,山东省,合计,13565,205989,57712,188,1.4076
2011,山东省,大型商业银行,4286,95877,24767,0,0.4447
2011,山东省,股份制商业银行,407,14364,8266,1,0.0422
2011,山东省,邮政储蓄银行,2865,6845,2679,0,0.2973
2011,山东省,城市商业银行,618,15844,5609,14,0.0641
2011,山东省,小型农村金融机构,5189,67251,10093,136,0.5384
2011,山东省,财务公司,7,325,731,6,0.0007
2011,河南省,政策性银行,152,3737,3028.4,0,0.0162
2011,河南省,外资银行,2,66,42.6,0,0.0002
2011,河南省,三类新型农村金融机构,64,1337,101.7,42,0.0068
2011,河南省,合计,11854,166376,32514.2,207,1.2627
2011,河南省,大型商业银行,3157,75468,13487.8,0,0.3363
2011,河南省,股份制商业银行,172,6025,4278.8,0,0.0183
2011,河南省,邮政储蓄银行,2372,18149,2523.7,0,0.2527
2011,河南省,城市商业银行,594,13095,2801.6,17,0.0633
2011,河南省,小型农村金融机构,5336,48269,5899.9,144,0.5684
2011,河南省,财务公司,3,109,309.4,2,0.0003
2011,河南省,信托公司,2,121,40.3,2,0.0002
2011,湖北省,政策性银行,95,2391,3509,0,0.0165
2011,湖北省,外资银行,10,287,93,0,0.0017
2011,湖北省,三类新型农村金融机构,39,853,50,32,0.0068
2011,湖北省,合计,6953,112492,30082,127,1.2076
2011,湖北省,大型商业银行,2718,62048,13400,0,0.4721
2011,湖北省,股份制商业银行,181,6947,4737,0,0.0314
2011,湖北省,邮政储蓄银行,1569,6982,1943,0,0.2725
2011,湖北省,城市商业银行,186,4602,1948,2,0.0323
2011,湖北省,小型农村金融机构,2148,27690,3519,86,0.3731
2011,湖北省,财务公司,7,437,766,4,0.0012
2011,湖北省,信托公司,,198,32,2,
2011,湖南省,政策性银行,116,2857,2875,0,0.0176
2011,湖南省,外资银行,4,140,24,0,0.0006
2011,湖南省,三类新型农村金融机构,96,1162,111,90,0.0146
2011,湖南省,合计,9082,109713,24933,216,1.377
2011,湖南省,大型商业银行,2384,49820,10809,0,0.3615
2011,湖南省,股份制商业银行,126,5125,3017,0,0.0191
2011,湖南省,邮政储蓄银行,2044,7136,1740,0,0.3099
2011,湖南省,城市商业银行,221,5861,2433,2,0.0335
2011,湖南省,城市信用社,0,0,0,0,0
2011,湖南省,小型农村金融机构,4088,37532,3888,121,0.6198
2011,湖南省,财务公司,3,80,36,3,0.0005
2011,广东省,政策性银行,82,2337,5087,0,0.0078
2011,广东省,外资银行,181,8716,4292,21,0.0172
2011,广东省,三类新型农村金融机构,35,753,160,25,0.0033
2011,广东省,合计,15393,280549,121038,186,1.4653
2011,广东省,大型商业银行,5958,139416,58257,0,0.5672
2011,广东省,股份制商业银行,1022,34961,26292,3,0.0973
2011,广东省,邮政储蓄银行,1925,11858,2798,0,0.1832
2011,广东省,城市商业银行,392,14028,8592,6,0.0373
2011,广东省,小型农村金融机构,5776,66108,13318,112,0.5498
2011,广东省,财务公司,12,553,986,11,0.0011
2011,广东省,信托公司,6,1185,295,5,0.0006
2011,深圳市,政策性银行,3,246,2433,0,
2011,深圳市,外资银行,86,5181,2479,4,
2011,深圳市,三类新型农村金融机构,5,282,87,5,
2011,深圳市,合计,1427,56585,38536,21,
2011,深圳市,大型商业银行,547,21664,15889,0,
2011,深圳市,股份制商业银行,356,18820,11005,2,
2011,深圳市,邮政储蓄银行,134,1400,376,0,
2011,深圳市,城市商业银行,88,5538,3645,1,
2011,深圳市,城市信用社,0,0,0,0,
2011,深圳市,小型农村金融机构,200,2075,1010,1,
2011,深圳市,财务公司,5,239,435,5,
2011,深圳市,信托公司,2,947,255,2,
2011,广西壮族自治区,政策性银行,64,1687,2076,0,0.0138
2011,广西壮族自治区,外资银行,2,56,12,0,0.0004
2011,广西壮族自治区,三类新型农村金融机构,28,697,61,26,0.006
2011,广西壮族自治区,合计,5477,80332,17931,123,1.1791
2011,广西壮族自治区,大型商业银行,1951,38274,7859,0,0.42
2011,广西壮族自治区,股份制商业银行,53,2314,1269,0,0.0114
2011,广西壮族自治区,邮政储蓄银行,943,10531,915,0,0.203
2011,广西壮族自治区,城市商业银行,158,4217,2039,3,0.034
2011,广西壮族自治区,城市信用社,0,0,0,0,0
2011,广西壮族自治区,小型农村金融机构,2277,22545,3660,94,0.4902
2011,广西壮族自治区,财务公司,1,11,40,0,0.0002
2011,广西壮族自治区,信托公司,0,0,0,0,0
2011,海南省,政策性银行,19,567,1617.1,0,0.0217
2011,海南省,外资银行,1,35,23.6,0,0.0011
2011,海南省,三类新型农村金融机构,11,134,17.1,11,0.0125
2011,海南省,合计,1285,19457,6192,32,1.4647
2011,海南省,大型商业银行,487,11556,3198.9,0,0.5551
2011,海南省,股份制商业银行,19,737,316.9,0,0.0217
2011,海南省,邮政储蓄银行,341,2595,323.2,0,0.3887
2011,海南省,城市商业银行,0,0,0,0,0
2011,海南省,城市信用社,0,0,0,0,0
2011,海南省,小型农村金融机构,404,3775,642.5,19,0.4605
2011,海南省,财务公司,3,58,52.7,2,0.0034
2011,海南省,信托公司,0,0,0,0,0
2011,重庆市,政策性银行,39,1102,2241,0,0.0134
2011,重庆市,外资银行,24,670,127,0,0.0082
2011,重庆市,三类新型农村金融机构,23,727,72,22,0.0079
2011,重庆市,合计,5111,58565,23061,29,1.7509
2011,重庆市,大型商业银行,1266,25899,8241,0,0.4337
2011,重庆市,股份制商业银行,209,6698,4885,0,0.0716
2011,重庆市,邮政储蓄银行,1680,3780,1155,0,0.5755
2011,重庆市,城市商业银行,101,4004,2499,2,0.0346
2011,重庆市,农村商业银行,1765,15220,3439,1,0.6047
2011,重庆市,财务公司,1,22,41,1,0.0003
2011,重庆市,信托公司,2,433,108,2,0.0007
2011,四川省,政策性银行,113,3712,3410,0,0.014
2011,四川省,外资银行,22,922,265,0,0.0027
2011,四川省,三类新型农村金融机构,78,1343,175,37,0.0097
2011,四川省,合计,12934,196658,42939,410,1.6067
